"","P","Sub","Number","Species","Ht","DBH","D30","Code","Max_DBH","Max_D30","CSA_BH","CSA_30","Density_expand","CSA_30_expand","CSA_BH_expand","DBH_eff","D30_eff","FG","Life.Form"
"2849",12,4,"3133","Leptolobium elegans",10,"13.2","13.4","LEEL",13.2,13.4,136.8476604,141.0259751,1,141.0259751,136.8476604,6.59999721260866,6.69999717037545,"S","tree"
"2850",12,4,"3134","Pera obovata",8,"16.2+10","16","PEOB",16.2,16,284.6594699,201.06176,1,201.06176,284.6594699,9.51892449098149,7.99999662134383,"G","tree"
"2851",12,4,"3135","Ocotea corymbosa",8,"5.8","6.2","OCCO",5.8,6.2,26.4207719,30.1906799,1,30.1906799,26.4207719,2.89999877523714,3.09999869077073,"G","tree"
"2852",12,4,"3136","Leptolobium elegans",6,"8.9","10.3","LEEL",8.9,10.3,62.211335975,83.322820775,1,83.322820775,62.211335975,4.4499981206225,5.14999782499009,"S","tree"
"2853",12,4,"3137","Leptolobium elegans",7,"11.3","12.9","LEEL",11.3,12.9,100.287406775,130.697997975,1,130.697997975,100.287406775,5.64999761382408,6.44999727595846,"S","tree"
"2854",12,4,"3138","Leptolobium elegans",7,"10.6","11.3","LEEL",10.6,11.3,88.2472631,100.287406775,1,100.287406775,88.2472631,5.29999776164028,5.64999761382408,"S","tree"
"2855",12,4,"3139","Pera obovata",11,"13.4+14.1+12.5","24","PEOB",14.1,24,419.88921145,452.38896,1,452.38896,419.88921145,11.5609206859338,11.9999949320157,"G","tree"
"2856",12,4,"3140","Miconia ligustroides",4,"5.1","7.3","MILI",5.1,7.3,20.428188975,41.853832775,1,41.853832775,20.428188975,2.54999892305334,3.64999845848812,"S","treelet"
"2857",12,4,"3141","Leptolobium elegans",2,"8.7","9.9","LEEL",8.7,9.9,59.446736775,76.976808975,1,76.976808975,59.446736775,4.34999816285571,4.94999790945649,"S","tree"
"2858",12,4,"3142","Pera obovata",11,"15.1","17.5","PEOB",15.1,17.5,179.078483975,240.527984375,1,240.527984375,179.078483975,7.54999681139324,8.74999630459481,"G","tree"
"2859",12,4,"3143","Leptolobium elegans",9,"12.8","13.2","LEEL",12.8,13.2,128.6795264,136.8476604,1,136.8476604,128.6795264,6.39999729707506,6.59999721260866,"S","tree"
"2860",12,4,"3144","Ocotea corymbosa",9,"7.9","9.9","OCCO",7.9,9.9,49.016657975,76.976808975,1,76.976808975,49.016657975,3.94999833178851,4.94999790945649,"G","tree"
"2861",12,4,"3145","Leptolobium elegans",11,"14.2","16","LEEL",14.2,16,158.3675519,201.06176,1,201.06176,158.3675519,7.09999700144265,7.99999662134383,"S","tree"
"2862",12,4,"3146","Pera obovata",10,"8.4","9.3","PEOB",8.4,9.3,55.4176476,67.929029775,1,67.929029775,55.4176476,4.19999822620551,4.6499980361561,"G","tree"
"2863",12,4,"3147","Myrcia prunifolia",7,"5.3","7","MYPR",5.3,7,22.061815775,38.4844775,1,38.4844775,22.061815775,2.64999888082014,3.49999852183792,NA,NA
"2864",12,4,"3148","Matayba elaeagnoides",8,"8.6","9.9","MAEL",8.6,9.9,58.0879991,76.976808975,1,76.976808975,58.0879991,4.29999818397231,4.94999790945649,"G","tree"
"2865",12,4,"3149","Miconia ligustroides",6,"6.3","8.3","MILI",6.3,8.3,31.172426775,54.106033775,1,54.106033775,31.172426775,3.14999866965413,4.14999824732211,"S","treelet"
"2866",12,4,"3150","Casearia sylvestris",5,"3.7+1.8","5+2.5","CASY",3.7,5,13.296779675,24.543671875,4,98.1746875,53.1871187,2.05730319227871,2.79508379142085,"F","tree"
"2867",12,4,"3151","Pera obovata",4,"3.5","4.1","PEOB",3.5,4.1,9.621119375,13.202531975,4,52.8101279,38.4844775,1.74999926091896,2.04999913421936,"G","tree"
"2868",12,4,"3152","Leptolobium elegans",6,"9.5","10.5","LEEL",9.5,10.5,70.882124375,86.590074375,1,86.590074375,70.882124375,4.7499979939229,5.24999778275689,"S","tree"
"2869",12,4,"3153","Miconia ligustroides",4,"3.3","5.5","MILI",3.3,5.5,8.552978775,23.758274375,1,23.758274375,8.552978775,1.64999930315216,2.74999883858694,"S","treelet"
"2870",12,4,"3154","Myrcia fallax",3.5,"2.3","2.5","MYFA",2.3,2.5,4.154752775,4.908734375,4,19.6349375,16.6190111,1.14999951431817,1.24999947208497,"G","tree"
"2871",12,4,"3155","Myrcia lasiantha",2.7,"1.3","1.5","MYLA",1.3,1.5,1.327321775,1.767144375,4,7.0685775,5.3092871,0.649999725484186,0.749999683250984,"G","tree"
"2872",12,4,"3156","Alibertia edulis",3.5,"2.3","3","ALED",2.3,3,4.154752775,7.0685775,4,28.27431,16.6190111,1.14999951431817,1.49999936650197,"F","treelet"
"2873",12,4,"3157","Myrcia fallax",3,"1.2","1.9","MYFA",1.2,1.9,1.1309724,2.835284975,4,11.3411399,4.5238896,0.599999746600787,0.949999598784579,"G","tree"
"2874",12,4,"3158","Rapanea umbellata",4.5,"1.6","1.8","RAUM",1.6,1.8,2.0106176,2.5446879,4,10.1787516,8.0424704,0.799999662134383,0.89999961990118,"G","tree"
"2875",12,4,"3159","Ocotea corymbosa",3.5,"2.1","2.5","OCCO",2.1,2.5,3.463602975,4.908734375,4,19.6349375,13.8544119,1.04999955655138,1.24999947208497,"G","tree"
"2876",12,4,"3160","Rapanea umbellata",3.5,"1.3","1.7","RAUM",1.3,1.7,1.327321775,2.269798775,4,9.0791951,5.3092871,0.649999725484186,0.849999641017781,"G","tree"
"2877",12,4,"3161","Pera obovata",4,"1.9","2.5","PEOB",1.9,2.5,2.835284975,4.908734375,4,19.6349375,11.3411399,0.949999598784579,1.24999947208497,"G","tree"
"2878",12,4,"3162","Rapanea umbellata",6,"2.7","2.8","RAUM",2.7,2.8,5.725547775,6.1575164,4,24.6300656,22.9021911,1.34999942985177,1.39999940873517,"G","tree"
"2879",12,4,"3163","Matayba elaeagnoides",5,"2.8+1.5","2.5","MAEL",2.8,2.5,7.924660775,4.908734375,4,19.6349375,31.6986431,1.58823734666309,1.24999947208497,"G","tree"
"2880",12,4,"3164","Pera obovata",5,"2","3","PEOB",2,3,3.14159,7.0685775,4,28.27431,12.56636,0.999999577667978,1.49999936650197,"G","tree"
"2881",12,4,"3165","Ocotea corymbosa",5,"2.6","2.8","OCCO",2.6,2.8,5.3092871,6.1575164,4,24.6300656,21.2371484,1.29999945096837,1.39999940873517,"G","tree"
"2882",12,4,"3166","Myrcia lasiantha",4,"1.3","1.5","MYLA",1.3,1.5,1.327321775,1.767144375,4,7.0685775,5.3092871,0.649999725484186,0.749999683250984,"G","tree"
"2883",12,4,"3167","Matayba elaeagnoides",2.2,"1.1","1.5","MAEL",1.1,1.5,0.950330975,1.767144375,4,7.0685775,3.8013239,0.549999767717388,0.749999683250984,"G","tree"
"2884",12,4,"3168","Myrcia fallax",2.5,"2.2","2.3","MYFA",2.2,2.3,3.8013239,4.154752775,4,16.6190111,15.2052956,1.09999953543478,1.14999951431817,"G","tree"
"2885",12,5,"3169","Gochnatia polymorpha",10,"25","25","GOPO",25,25,490.8734375,490.8734375,1,490.8734375,490.8734375,12.4999947208497,12.4999947208497,"G","tree"
"2886",12,5,"3170","Rapanea umbellata",8,"6","6.7","RAUM",6,6.7,28.27431,35.256493775,1,35.256493775,28.27431,2.99999873300394,3.34999858518773,"G","tree"
"2887",12,5,"3171","Pera obovata",9,"9.5","10.4","PEOB",9.5,10.4,70.882124375,84.9485936,1,84.9485936,70.882124375,4.7499979939229,5.19999780387349,"G","tree"
"2888",12,5,"3172","Eugenia myrcianthes",4,"5.5","6.4","EUMY",5.5,6.4,23.758274375,32.1698816,1,32.1698816,23.758274375,2.74999883858694,3.19999864853753,"G","tree"
"2889",12,5,"3173","Pera obovata",8,"5.5","6.8","PEOB",5.5,6.8,23.758274375,36.3167804,1,36.3167804,23.758274375,2.74999883858694,3.39999856407113,"G","tree"
"2890",12,5,"3174","Miconia ligustroides",6,"5.6","9.4","MILI",5.6,9.4,24.6300656,69.3977231,1,69.3977231,24.6300656,2.79999881747034,4.6999980150395,"S","treelet"
"2891",12,5,"3175","Leptolobium elegans",9,"10.3","11.1","LEEL",10.3,11.1,83.322820775,96.768825975,1,96.768825975,83.322820775,5.14999782499009,5.54999765605728,"S","tree"
"2892",12,5,"3176","Leptolobium elegans",8,"10.7","12.5","LEEL",10.7,12.5,89.920159775,122.718359375,1,122.718359375,89.920159775,5.34999774052368,6.24999736042486,"S","tree"
"2893",12,5,"3177","Pera obovata",8,"10","11.2","PEOB",10,11.2,78.53975,98.5202624,1,98.5202624,78.53975,4.99999788833989,5.59999763494068,"G","tree"
"2894",12,5,"3178","Leptolobium elegans",7,"8.6","9.5","LEEL",8.6,9.5,58.0879991,70.882124375,1,70.882124375,58.0879991,4.29999818397231,4.7499979939229,"S","tree"
"2895",12,5,"3179","Leptolobium elegans",8,"12.3","13.3","LEEL",12.3,13.3,118.822787775,138.928963775,1,138.928963775,118.822787775,6.14999740265807,6.64999719149206,"S","tree"
"2896",12,5,"3180","Ocotea corymbosa",10,"10.5","11.2","OCCO",10.5,11.2,86.590074375,98.5202624,1,98.5202624,86.590074375,5.24999778275689,5.59999763494068,"G","tree"
"2897",12,5,"3181","Ocotea corymbosa",10,"11.7","13.5","OCCO",11.7,13.5,107.513063775,143.138694375,1,143.138694375,107.513063775,5.84999752935767,6.74999714925885,"G","tree"
"2898",12,5,"3182","Gochnatia polymorpha",5,"12","16","GOPO",12,16,113.09724,201.06176,1,201.06176,113.09724,5.99999746600787,7.99999662134383,"G","tree"
"2899",12,5,"3183","Gochnatia polymorpha",8,"19.7","23.1","GOPO",19.7,23.1,304.804915775,419.095959975,1,419.095959975,304.804915775,9.84999584002959,11.5499951220651,"G","tree"
"2900",12,5,"3184","Ocotea corymbosa",9,"5.7","6","OCCO",5.7,6,25.517564775,28.27431,1,28.27431,25.517564775,2.84999879635374,2.99999873300394,"G","tree"
"2901",12,5,"3185","Leptolobium elegans",9,"10.4","11.4","LEEL",10.4,11.4,84.9485936,102.0702591,1,102.0702591,84.9485936,5.19999780387349,5.69999759270748,"S","tree"
"2902",12,5,"3186","Leptolobium elegans",6,"9.7","11","LEEL",9.7,11,73.898050775,95.0330975,1,95.0330975,73.898050775,4.84999795168969,5.49999767717388,"S","tree"
"2903",12,5,"3187","Ocotea corymbosa",10,"17.2","17.6","OCCO",17.2,17.6,232.3519964,243.2847296,1,243.2847296,232.3519964,8.59999636794461,8.79999628347821,"G","tree"
"2904",12,5,"3188","Leptolobium elegans",6,"9.6","10.4","LEEL",9.6,10.4,72.3822336,84.9485936,1,84.9485936,72.3822336,4.7999979728063,5.19999780387349,"S","tree"
"2905",12,5,"3189","Gochnatia polymorpha",10,"13","16","GOPO",13,16,132.7321775,201.06176,1,201.06176,132.7321775,6.49999725484186,7.99999662134383,"G","tree"
"2906",12,5,"3190","Leptolobium elegans",10,"10.3","12","LEEL",10.3,12,83.322820775,113.09724,1,113.09724,83.322820775,5.14999782499009,5.99999746600787,"S","tree"
"2907",12,5,"3191","Leptolobium elegans",2.5,"8.6","9.1","LEEL",8.6,9.1,58.0879991,65.038766975,1,65.038766975,58.0879991,4.29999818397231,4.5499980783893,"S","tree"
"2908",12,5,"3192","Leptolobium elegans",1.9,"7.8","11.3","LEEL",7.8,11.3,47.7835839,100.287406775,1,100.287406775,47.7835839,3.89999835290511,5.64999761382408,"S","tree"
"2909",12,5,"3193","Leptolobium elegans",7,"6.5","10.8","LEEL",6.5,10.8,33.183044375,91.6087644,1,91.6087644,33.183044375,3.24999862742093,5.39999771940708,"S","tree"
"2910",12,5,"3194","Casearia sylvestris",6,"6.6+8+6.4","13.2","CASY",8,13.2,116.6472367,136.8476604,1,136.8476604,116.6472367,6.0934365211784,6.59999721260866,"F","tree"
"2911",12,5,"3195","Leptolobium elegans",9,"9.9","9.6","LEEL",9.9,9.6,76.976808975,72.3822336,1,72.3822336,76.976808975,4.94999790945649,4.7999979728063,"S","tree"
"2912",12,5,"3196","Ocotea corymbosa",6,"7","7.5","OCCO",7,7.5,38.4844775,44.178609375,1,44.178609375,38.4844775,3.49999852183792,3.74999841625492,"G","tree"
"2913",12,5,"3197","Pera obovata",10,"21.7","21.4","PEOB",21.7,21.4,369.835828775,359.6806391,1,359.6806391,369.835828775,10.8499954176976,10.6999954810474,"G","tree"
"2914",12,5,"3198","Leptolobium elegans",7,"8.3","11.3","LEEL",8.3,11.3,54.106033775,100.287406775,1,100.287406775,54.106033775,4.14999824732211,5.64999761382408,"S","tree"
"2915",12,5,"3199","Pera obovata",6,"4","4.3","PEOB",4,4.3,12.56636,14.521999775,4,58.0879991,50.26544,1.99999915533596,2.14999909198615,"G","tree"
"2916",12,5,"3200","Casearia sylvestris",5,"4.1","5.1","CASY",4.1,5.1,13.202531975,20.428188975,1,20.428188975,13.202531975,2.04999913421936,2.54999892305334,"F","tree"
"2917",12,5,"3201","Vochysia tucanorum",6,"3.6","4.2","VOTU",3.6,4.2,10.1787516,13.8544119,4,55.4176476,40.7150064,1.79999923980236,2.09999911310275,"G","tree"
"2918",12,5,"3202","Rapanea umbellata",3,"1.2","1.2","RAUM",1.2,1.2,1.1309724,1.1309724,4,4.5238896,4.5238896,0.599999746600787,0.599999746600787,"G","tree"
"2919",12,5,"3203","Myrcia lasiantha",2.5,"1","1.2","MYLA",1,1.2,0.7853975,1.1309724,4,4.5238896,3.14159,0.499999788833989,0.599999746600787,"G","tree"
"2920",12,5,"3204","Ocotea minarum",2,"1","1.8","OCMI",1,1.8,0.7853975,2.5446879,4,10.1787516,3.14159,0.499999788833989,0.89999961990118,"G","tree"
"2921",12,5,"3205","Pera obovata",4,"3.4","4.8","PEOB",3.4,4.8,9.0791951,18.0955584,4,72.3822336,36.3167804,1.69999928203556,2.39999898640315,"G","tree"
"2922",12,5,"3206","Miconia ligustroides",2.2,"4.3","6.4","MILI",4.3,6.4,14.521999775,32.1698816,1,32.1698816,14.521999775,2.14999909198615,3.19999864853753,"S","treelet"
"2923",12,6,"3207","Ocotea corymbosa",9,"6.8","9.8","OCCO",6.8,9.8,36.3167804,75.4295759,1,75.4295759,36.3167804,3.39999856407113,4.89999793057309,"G","tree"
"2924",12,6,"3208","Leptolobium elegans",3,"8.1","10.4","LEEL",8.1,10.4,51.529929975,84.9485936,1,84.9485936,51.529929975,4.04999828955531,5.19999780387349,"S","tree"
"2925",12,6,"3209","Leptolobium elegans",3,"7.9","9","LEEL",7.9,9,49.016657975,63.6171975,1,63.6171975,49.016657975,3.94999833178851,4.4999980995059,"S","tree"
"2926",12,6,"3210","Leptolobium elegans",6,"9","10.1","LEEL",9,10.1,63.6171975,80.118398975,1,80.118398975,63.6171975,4.4999980995059,5.04999786722329,"S","tree"
"2927",12,6,"3211","Pera obovata",6,"5.5","6.3","PEOB",5.5,6.3,23.758274375,31.172426775,1,31.172426775,23.758274375,2.74999883858694,3.14999866965413,"G","tree"
"2928",12,6,"3212","Leptolobium elegans",7,"9.3","10.9","LEEL",9.3,10.9,67.929029775,93.313076975,1,93.313076975,67.929029775,4.6499980361561,5.44999769829048,"S","tree"
"2929",12,6,"3213","Leptolobium elegans",9,"11.1","10.2","LEEL",11.1,10.2,96.768825975,81.7127559,1,81.7127559,96.768825975,5.54999765605728,5.09999784610669,"S","tree"
"2930",12,6,"3214","Leptolobium elegans",8,"9.6","11.2","LEEL",9.6,11.2,72.3822336,98.5202624,1,98.5202624,72.3822336,4.7999979728063,5.59999763494068,"S","tree"
"2931",12,6,"3215","Pera obovata",9,"13.8","15.3","PEOB",13.8,15.3,149.5710999,183.853700775,1,183.853700775,149.5710999,6.89999708590905,7.64999676916003,"G","tree"
"2932",12,6,"3216","Leptolobium elegans",9,"10.6","12.5","LEEL",10.6,12.5,88.2472631,122.718359375,1,122.718359375,88.2472631,5.29999776164028,6.24999736042486,"S","tree"
"2933",12,6,"3217","Pera obovata",9,"7.6","8.6","PEOB",7.6,8.6,45.3645596,58.0879991,1,58.0879991,45.3645596,3.79999839513832,4.29999818397231,"G","tree"
"2934",12,6,"3218","Leptolobium elegans",8,"12.1","13.5","LEEL",12.1,13.5,114.990047975,143.138694375,1,143.138694375,114.990047975,6.04999744489127,6.74999714925885,"S","tree"
"2935",12,6,"3219","Leptolobium elegans",7,"9.7","12.2","LEEL",9.7,12.2,73.898050775,116.8985639,1,116.8985639,73.898050775,4.84999795168969,6.09999742377467,"S","tree"
"2936",12,6,"3220","Pera obovata",9,"11","13.1","PEOB",11,13.1,95.0330975,134.782064975,1,134.782064975,95.0330975,5.49999767717388,6.54999723372526,"G","tree"
"2937",12,6,"3221","Leptolobium elegans",4,"7.9","9.2","LEEL",7.9,9.2,49.016657975,66.4760444,1,66.4760444,49.016657975,3.94999833178851,4.5999980572727,"S","tree"
"2938",12,6,"3222","Leptolobium elegans",9,"13","12.6","LEEL",13,12.6,132.7321775,124.6897071,1,124.6897071,132.7321775,6.49999725484186,6.29999733930826,"S","tree"
"2939",12,6,"3223","Leptolobium elegans",9,"10","12.8","LEEL",10,12.8,78.53975,128.6795264,1,128.6795264,78.53975,4.99999788833989,6.39999729707506,"S","tree"
"2940",12,6,"3224","Gochnatia polymorpha",7,"8.2","8.6","GOPO",8.2,8.6,52.8101279,58.0879991,1,58.0879991,52.8101279,4.09999826843871,4.29999818397231,"G","tree"
"2941",12,6,"3225","Leptolobium elegans",8,"9.8","10.5","LEEL",9.8,10.5,75.4295759,86.590074375,1,86.590074375,75.4295759,4.89999793057309,5.24999778275689,"S","tree"
"2942",12,6,"3226","Leptolobium elegans",3,"12.8","13.1","LEEL",12.8,13.1,128.6795264,134.782064975,1,134.782064975,128.6795264,6.39999729707506,6.54999723372526,"S","tree"
"2943",12,6,"3227","Pera obovata",12,"13.8+12","19","PEOB",13.8,19,262.6683399,283.5284975,1,283.5284975,262.6683399,9.14384653073608,9.49999598784579,"G","tree"
"2944",12,6,"3228","Miconia ligustroides",4,"5.6","7.2","MILI",5.6,7.2,24.6300656,40.7150064,1,40.7150064,24.6300656,2.79999881747034,3.59999847960472,"S","treelet"
"2945",12,6,"3229","Leptolobium elegans",6,"8.5","10.4","LEEL",8.5,10.4,56.744969375,84.9485936,1,84.9485936,56.744969375,4.24999820508891,5.19999780387349,"S","tree"
"2946",12,6,"3230","Myrcia fallax",5,"5.8","6.2","MYFA",5.8,6.2,26.4207719,30.1906799,1,30.1906799,26.4207719,2.89999877523714,3.09999869077073,"G","tree"
"2947",12,6,"3231","Leptolobium elegans",9,"12.2","13","LEEL",12.2,13,116.8985639,132.7321775,1,132.7321775,116.8985639,6.09999742377467,6.49999725484186,"S","tree"
"2948",12,6,"3232","Leptolobium elegans",4,"9.4","11","LEEL",9.4,11,69.3977231,95.0330975,1,95.0330975,69.3977231,4.6999980150395,5.49999767717388,"S","tree"
"2949",12,6,"3233","Myrcia fallax",3,"2.7","2.4","MYFA",2.7,2.4,5.725547775,4.5238896,4,18.0955584,22.9021911,1.34999942985177,1.19999949320157,"G","tree"
"2950",12,6,"3234","Myrcia fallax",2,"2+1.7","2.2","MYFA",2,2.2,5.411388775,3.8013239,4,15.2052956,21.6455551,1.31243992055503,1.09999953543478,"G","tree"
"2951",12,6,"3235","Casearia sylvestris",4,"2+2.4+2.7","4.5","CASY",2.7,4.5,13.391027375,15.904299375,4,63.6171975,53.5641095,2.06458141026705,2.24999904975295,"F","tree"
"2952",12,6,"3236","Myrcia fallax",3,"2","2.5","MYFA",2,2.5,3.14159,4.908734375,4,19.6349375,12.56636,0.999999577667978,1.24999947208497,"G","tree"
"2953",12,6,"3237","Symplocos pubescens",4,"3.9","4.6","SYPU",3.9,4.6,11.945895975,16.6190111,4,66.4760444,47.7835839,1.94999917645256,2.29999902863635,"S","treelet"
"2954",12,6,"3238","Myrcia fallax",4,"3.5+4.0","4.5","MYFA",4,4.5,22.187479375,15.904299375,4,63.6171975,88.7499175,2.65753533082092,2.24999904975295,"G","tree"
"2955",12,6,"3239","Myrcia fallax",2,"1.2","2.5","MYFA",1.2,2.5,1.1309724,4.908734375,4,19.6349375,4.5238896,0.599999746600787,1.24999947208497,"G","tree"
"2956",12,6,"3240","Pera obovata",4.5,"2.4","2.6","PEOB",2.4,2.6,4.5238896,5.3092871,4,21.2371484,18.0955584,1.19999949320157,1.29999945096837,"G","tree"
"2957",12,7,"3241","Miconia ligustroides",6,"7.1","8.6","MILI",7.1,8.6,39.591887975,58.0879991,1,58.0879991,39.591887975,3.54999850072132,4.29999818397231,"S","treelet"
"2958",12,7,"3242","Pera obovata",8,"9","10","PEOB",9,10,63.6171975,78.53975,1,78.53975,63.6171975,4.4999980995059,4.99999788833989,"G","tree"
"2959",12,7,"3243","Miconia ligustroides",6,"8.6","11","MILI",8.6,11,58.0879991,95.0330975,1,95.0330975,58.0879991,4.29999818397231,5.49999767717388,"S","treelet"
"2960",12,7,"3244","Leptolobium elegans",8,"12.4","13.3","LEEL",12.4,13.3,120.7627196,138.928963775,1,138.928963775,120.7627196,6.19999738154147,6.64999719149206,"S","tree"
"2961",12,7,"3245","Gochnatia polymorpha",8,"10.7","13.5","GOPO",10.7,13.5,89.920159775,143.138694375,1,143.138694375,89.920159775,5.34999774052368,6.74999714925885,"G","tree"
"2962",12,7,"3246","Myrcia tomentosa",5,"5.8","10","MYTO",5.8,10,26.4207719,78.53975,1,78.53975,26.4207719,2.89999877523714,4.99999788833989,"G","tree"
"2963",12,7,"3247","Ocotea corymbosa",10,"13.4+11.5","21.4","OCCO",13.4,21.4,244.894794475,359.6806391,1,359.6806391,244.894794475,8.82906757004045,10.6999954810474,"G","tree"
"2964",12,7,"3248","Leptolobium elegans",10,"11.2","13.5","LEEL",11.2,13.5,98.5202624,143.138694375,1,143.138694375,98.5202624,5.59999763494068,6.74999714925885,"S","tree"
"2965",12,7,"3249","Vochysia tucanorum",8,"5","5.8","VOTU",5,5.8,19.6349375,26.4207719,1,26.4207719,19.6349375,2.49999894416995,2.89999877523714,"G","tree"
"2966",12,7,"3250","Pera obovata",10,"15","16","PEOB",15,16,176.7144375,201.06176,1,201.06176,176.7144375,7.49999683250984,7.99999662134383,"G","tree"
"2967",12,7,"3251","Pera obovata",13,"26.5","30.8","PEOB",26.5,30.8,551.545394375,745.0594844,1,745.0594844,551.545394375,13.2499944041007,15.3999934960869,"G","tree"
"2968",12,7,"3252","Gochnatia polymorpha",4,"5.8","6.5","GOPO",5.8,6.5,26.4207719,33.183044375,1,33.183044375,26.4207719,2.89999877523714,3.24999862742093,"G","tree"
"2969",12,7,"3253","Rapanea umbellata",8,"5","5.9","RAUM",5,5.9,19.6349375,27.339686975,1,27.339686975,19.6349375,2.49999894416995,2.94999875412054,"G","tree"
"2970",12,7,"3254","Gochnatia polymorpha",4,"5.4","7.2","GOPO",5.4,7.2,22.9021911,40.7150064,1,40.7150064,22.9021911,2.69999885970354,3.59999847960472,"G","tree"
"2971",12,7,"3255","Leptolobium elegans",7,"9.7","11.1","LEEL",9.7,11.1,73.898050775,96.768825975,1,96.768825975,73.898050775,4.84999795168969,5.54999765605728,"S","tree"
"2972",12,7,"3256","Leptolobium elegans",5,"7","9.2","LEEL",7,9.2,38.4844775,66.4760444,1,66.4760444,38.4844775,3.49999852183792,4.5999980572727,"S","tree"
"2973",12,7,"3257","Myrcia fallax",5,"5.2","5.9","MYFA",5.2,5.9,21.2371484,27.339686975,1,27.339686975,21.2371484,2.59999890193674,2.94999875412054,"G","tree"
"2974",12,7,"3258","Leptolobium elegans",5,"8.9","10.4","LEEL",8.9,10.4,62.211335975,84.9485936,1,84.9485936,62.211335975,4.4499981206225,5.19999780387349,"S","tree"
"2975",12,7,"3259","Leptolobium elegans",7,"10.3","12.3","LEEL",10.3,12.3,83.322820775,118.822787775,1,118.822787775,83.322820775,5.14999782499009,6.14999740265807,"S","tree"
"2976",12,7,"3260","Leptolobium elegans",7,"7.9","11.2","LEEL",7.9,11.2,49.016657975,98.5202624,1,98.5202624,49.016657975,3.94999833178851,5.59999763494068,"S","tree"
"2977",12,7,"3261","Leptolobium elegans",2.5,"8","9.2","LEEL",8,9.2,50.26544,66.4760444,1,66.4760444,50.26544,3.99999831067191,4.5999980572727,"S","tree"
"2978",12,7,"3262","Leptolobium elegans",8,"9.7","12.2","LEEL",9.7,12.2,73.898050775,116.8985639,1,116.8985639,73.898050775,4.84999795168969,6.09999742377467,"S","tree"
