"","P","Sub","Number","Species","Ht","DBH","D30","Code","Max_DBH","Max_D30","CSA_BH","CSA_30","Density_expand","CSA_30_expand","CSA_BH_expand","DBH_eff","D30_eff","Life.Form","Phylo.name","Authority","Light.code","Char.height"
"115",1,6,"117","Dimorphandra mollis",3,"3.4","5.6","DIMO",3.4,5.6,9.0791951,24.6300656,1,24.6300656,9.0791951,1.69999928203556,2.79999881747034,"tree","Dimorphandra mollis","Benth.",3,NA
"116",1,6,"118","Vochysia tucanorum",2.5,"1.6","2.8","VOTU",1.6,2.8,2.0106176,6.1575164,4,24.6300656,8.0424704,0.799999662134383,1.39999940873517,"tree","Vochysia tucanorum","",3,NA
"117",1,6,"119","Gochnatia polymorpha",1.5,"1.3","2","GOPO",1.3,2,1.327321775,3.14159,4,12.56636,5.3092871,0.649999725484186,0.999999577667978,"tree","Gochnatia polymorpha","(Less.) G. Sancho",2,NA
"118",1,6,"120","Rapanea umbellata",4.1,"2.3+3","3.5","RAUM",3,3.5,11.223330275,9.621119375,4,38.4844775,44.8933211,1.89010501889137,1.74999926091896,"tree","Myrsine umbellata","Mart.",4,NA
"119",1,6,"121","Gochnatia polymorpha",2,"1.5","3.2","GOPO",1.5,3.2,1.767144375,8.0424704,4,32.1698816,7.0685775,0.749999683250984,1.59999932426877,"tree","Gochnatia polymorpha","(Less.) G. Sancho",3,NA
"120",1,6,"122","Rapanea umbellata",2.55,"1.3","1.8","RAUM",1.3,1.8,1.327321775,2.5446879,4,10.1787516,5.3092871,0.649999725484186,0.89999961990118,"tree","Myrsine umbellata","Mart.",3,NA
"121",1,6,"123","Rapanea umbellata",2.6,"1.7","2","RAUM",1.7,2,2.269798775,3.14159,4,12.56636,9.0791951,0.849999641017781,0.999999577667978,"tree","Myrsine umbellata","Mart.",3,NA
"122",1,6,"124","Myrcia fallax",2.7,"3.6","3.5","MYFA",3.6,3.5,10.1787516,9.621119375,4,38.4844775,40.7150064,1.79999923980236,1.74999926091896,"tree","Myrcia splendens","(Sw.) DC.",2,NA
"123",1,6,"125","Myrcia fallax",2.2,"1.9","4.1","MYFA",1.9,4.1,2.835284975,13.202531975,4,52.8101279,11.3411399,0.949999598784579,2.04999913421936,"tree","Myrcia splendens","(Sw.) DC.",3,NA
"124",1,6,"126","Myrcia fallax",2.7,"2.1+1.3+1.2","5.1","MYFA",2.1,5.1,5.92189715,20.428188975,1,20.428188975,5.92189715,1.37295244193257,2.54999892305334,"tree","Myrcia splendens","(Sw.) DC.",3,NA
"125",1,6,"127","Rapanea umbellata",7,"5.2","6.2","RAUM",5.2,6.2,21.2371484,30.1906799,1,30.1906799,21.2371484,2.59999890193674,3.09999869077073,"tree","Myrsine umbellata","Mart.",4,NA
"126",1,6,"128","Vochysia tucanorum",8,"16.2","18.7","VOTU",16.2,18.7,206.1197199,274.645651775,1,274.645651775,206.1197199,8.09999657911062,9.3499960511956,"tree","Vochysia tucanorum","",5,NA
"127",1,6,"129","Myrcia fallax",3,"6.5","6.4","MYFA",6.5,6.4,33.183044375,32.1698816,1,32.1698816,33.183044375,3.24999862742093,3.19999864853753,"tree","Myrcia splendens","(Sw.) DC.",2,NA
"128",1,6,"130","Rapanea umbellata",7,"5.9","6.8","RAUM",5.9,6.8,27.339686975,36.3167804,1,36.3167804,27.339686975,2.94999875412054,3.39999856407113,"tree","Myrsine umbellata","Mart.",2,NA
"129",1,6,"131","Gochnatia polymorpha",6,"6.8","8.5","GOPO",6.8,8.5,36.3167804,56.744969375,1,56.744969375,36.3167804,3.39999856407113,4.24999820508891,"tree","Gochnatia polymorpha","(Less.) G. Sancho",3,NA
"130",1,6,"132","Ocotea corymbosa",6.5,"7.5","8.1","OCCO",7.5,8.1,44.178609375,51.529929975,1,51.529929975,44.178609375,3.74999841625492,4.04999828955531,"tree","Ocotea corymbosa","(Meisn.) Mez",5,NA
"131",1,6,"133","Rapanea umbellata",5,"5","6.2","RAUM",5,6.2,19.6349375,30.1906799,1,30.1906799,19.6349375,2.49999894416995,3.09999869077073,"tree","Myrsine umbellata","Mart.",3,NA
"132",1,6,"134","Vochysia tucanorum",5.5,"5.1","6.8","VOTU",5.1,6.8,20.428188975,36.3167804,1,36.3167804,20.428188975,2.54999892305334,3.39999856407113,"tree","Vochysia tucanorum","",4,NA
"133",1,6,"135","Annona crassiflora",4.8,"9","10.5","ANCR",9,10.5,63.6171975,86.590074375,1,86.590074375,63.6171975,4.4999980995059,5.24999778275689,"tree","Annona crassiflora","Mart.",5,NA
"134",1,6,"136","Myrcia fallax",3.1,"7.8+5.7","6.2+5.1","MYFA",7.8,6.2,73.301148675,50.618868875,1,50.618868875,73.301148675,4.83037061641034,4.01403617202853,"tree","Myrcia splendens","(Sw.) DC.",4,NA
"135",1,6,"137","Bowdichia virgilioides",4.5,"5.4","6.5","BOVI",5.4,6.5,22.9021911,33.183044375,1,33.183044375,22.9021911,2.69999885970354,3.24999862742093,"tree","Bowdichia virgilioides","Kunth",4,NA
"136",1,6,"138","Gochnatia polymorpha",5,"7","11.3","GOPO",7,11.3,38.4844775,100.287406775,1,100.287406775,38.4844775,3.49999852183792,5.64999761382408,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,NA
"137",1,6,"139","Myrcia fallax",3,"6.8","7.5","MYFA",6.8,7.5,36.3167804,44.178609375,1,44.178609375,36.3167804,3.39999856407113,3.74999841625492,"tree","Myrcia splendens","(Sw.) DC.",3,NA
"138",1,7,"140","Vochysia tucanorum",2.6,"2.8","4.2","VOTU",2.8,4.2,6.1575164,13.8544119,4,55.4176476,24.6300656,1.39999940873517,2.09999911310275,"tree","Vochysia tucanorum","",3,NA
"139",1,7,"141","Vochysia tucanorum",4.7,"4.7","6.2","VOTU",4.7,6.2,17.349430775,30.1906799,1,30.1906799,17.349430775,2.34999900751975,3.09999869077073,"tree","Vochysia tucanorum","",4,NA
"140",1,7,"142","Gochnatia polymorpha",3,"2.9+2.5+1.8+2","5.5","GOPO",2.9,5.5,17.20020525,23.758274375,1,23.758274375,17.20020525,2.33987080315673,2.74999883858694,"tree","Gochnatia polymorpha","(Less.) G. Sancho",3,NA
"141",1,7,"143","Myrcia fallax",3,"2.+2.9","3.4","MYFA",2.9,3.4,9.746782975,9.0791951,4,36.3167804,38.9871319,1.76139075148882,1.69999928203556,"tree","Myrcia splendens","(Sw.) DC.",4,NA
"142",1,7,"144","Gochnatia polymorpha",5,"5.5","5.2","GOPO",5.5,5.2,23.758274375,21.2371484,1,21.2371484,23.758274375,2.74999883858694,2.59999890193674,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,NA
"143",1,7,"145","Gochnatia polymorpha",4.5,"7.9","9.3","GOPO",7.9,9.3,49.016657975,67.929029775,1,67.929029775,49.016657975,3.94999833178851,4.6499980361561,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,NA
"144",1,7,"146","Machaerium brasiliense",5,"5","6.3","MABR",5,6.3,19.6349375,31.172426775,1,31.172426775,19.6349375,2.49999894416995,3.14999866965413,"tree","Machaerium brasiliense","Vogel",3,NA
"145",1,7,"147","Vochysia tucanorum",3.2,"5.4","7.36","VOTU",5.4,7.36,22.9021911,42.544668416,1,42.544668416,22.9021911,2.69999885970354,3.67999844581816,"tree","Vochysia tucanorum","",4,NA
"146",1,7,"148","Annona coriacea",4.6,"6.5","6.7","ANCO",6.5,6.7,33.183044375,35.256493775,1,35.256493775,33.183044375,3.24999862742093,3.34999858518773,"tree","Annona coriacea","Mart.",4,NA
"147",1,7,"149","Machaerium brasiliense",6,"6.3","7.5","MABR",6.3,7.5,31.172426775,44.178609375,1,44.178609375,31.172426775,3.14999866965413,3.74999841625492,"tree","Machaerium brasiliense","Vogel",5,NA
"148",1,7,"150","Annona crassiflora",2.8,"6","8.1","ANCR",6,8.1,28.27431,51.529929975,1,51.529929975,28.27431,2.99999873300394,4.04999828955531,"tree","Annona crassiflora","Mart.",3,NA
"149",1,8,"151","Myrcia fallax",2.8,"1.9","3","MYFA",1.9,3,2.835284975,7.0685775,4,28.27431,11.3411399,0.949999598784579,1.49999936650197,"tree","Myrcia splendens","(Sw.) DC.",3,NA
"150",1,8,"152","Pera obovata",2.6,"1.7","2.5","PEOB",1.7,2.5,2.269798775,4.908734375,4,19.6349375,9.0791951,0.849999641017781,1.24999947208497,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",2,NA
"151",1,8,"153","Myrcia fallax",2.5,"1.3","2.3","MYFA",1.3,2.3,1.327321775,4.154752775,4,16.6190111,5.3092871,0.649999725484186,1.14999951431817,"tree","Myrcia splendens","(Sw.) DC.",2,NA
"152",1,8,"154","Myrcia tomentosa",3,"3.7","4.7","MYTO",3.7,4.7,10.752091775,17.349430775,4,69.3977231,43.0083671,1.84999921868576,2.34999900751975,"tree","Myrcia tomentosa","(Aubl.) DC.",NA,NA
"153",1,8,"155","Myrcia fallax",3.5,"4.8","5.2","MYFA",4.8,5.2,18.0955584,21.2371484,1,21.2371484,18.0955584,2.39999898640315,2.59999890193674,"tree","Myrcia splendens","(Sw.) DC.",NA,NA
"154",1,8,"156","Matayba elaeagnoides",2.5,"2.2","3.2","MAEL",2.2,3.2,3.8013239,8.0424704,4,32.1698816,15.2052956,1.09999953543478,1.59999932426877,"tree","Matayba elaeagnoides","Radlk.",2,NA
"155",1,8,"157","Campomanesia adamantium",2,"2.1","2.9","CAAD",2.1,2.9,3.463602975,6.605192975,4,26.4207719,13.8544119,1.04999955655138,1.44999938761857,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"156",1,8,"158","Campomanesia adamantium",2,"1.5","2.7","CAAD",1.5,2.7,1.767144375,5.725547775,4,22.9021911,7.0685775,0.749999683250984,1.34999942985177,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"157",1,8,"159","Campomanesia adamantium",2,"1.8","2.2","CAAD",1.8,2.2,2.5446879,3.8013239,4,15.2052956,10.1787516,0.89999961990118,1.09999953543478,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"158",1,8,"160","Campomanesia adamantium",2.2,"1.5","3.1","CAAD",1.5,3.1,1.767144375,7.547669975,4,30.1906799,7.0685775,0.749999683250984,1.54999934538537,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"159",1,8,"161","Campomanesia adamantium",2,"1.5","2.7","CAAD",1.5,2.7,1.767144375,5.725547775,4,22.9021911,7.0685775,0.749999683250984,1.34999942985177,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"160",1,8,"162","Campomanesia adamantium",2.2,"3.2","4.3","CAAD",3.2,4.3,8.0424704,14.521999775,4,58.0879991,32.1698816,1.59999932426877,2.14999909198615,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",2,NA
"161",1,8,"163","Campomanesia adamantium",2.3,"1.9+1.6","3.2","CAAD",1.9,3.2,4.845902575,8.0424704,4,32.1698816,19.3836103,1.24197371031193,1.59999932426877,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",1,NA
"162",1,8,"164","Campomanesia adamantium",2,"1.5","3.1","CAAD",1.5,3.1,1.767144375,7.547669975,4,30.1906799,7.0685775,0.749999683250984,1.54999934538537,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"163",1,8,"165","Campomanesia adamantium",2,"1.5","2.9","CAAD",1.5,2.9,1.767144375,6.605192975,4,26.4207719,7.0685775,0.749999683250984,1.44999938761857,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",2,NA
"164",1,8,"166","Campomanesia adamantium",1.8,"1","2.5","CAAD",1,2.5,0.7853975,4.908734375,4,19.6349375,3.14159,0.499999788833989,1.24999947208497,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"165",1,8,"167","Campomanesia adamantium",2,"1","2.1","CAAD",1,2.1,0.7853975,3.463602975,4,13.8544119,3.14159,0.499999788833989,1.04999955655138,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"166",1,8,"168","Campomanesia adamantium",1.8,"1+1","3","CAAD",1,3,1.570795,7.0685775,4,28.27431,6.28318,0.707106482552711,1.49999936650197,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"167",1,8,"169","Gochnatia polymorpha",3.5,"3.7+1.6","4.9","GOPO",3.7,4.9,12.762709375,18.857393975,4,75.4295759,51.0508375,2.01556358583723,2.44999896528655,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,NA
"168",1,8,"170","Pera obovata",2.8,"1.8","3","PEOB",1.8,3,2.5446879,7.0685775,4,28.27431,10.1787516,0.89999961990118,1.49999936650197,"tree","Pera glabrata","(Schott) Poepp. ex Baill.",3,NA
"169",1,8,"171","Vochysia tucanorum",1.7,"1","2.8","VOTU",1,2.8,0.7853975,6.1575164,4,24.6300656,3.14159,0.499999788833989,1.39999940873517,"tree","Vochysia tucanorum","",3,NA
"170",1,8,"172","Miconia albicans",2,"1.5+1","2.1","MIAL",1.5,2.1,2.552541875,3.463602975,4,13.8544119,10.2101675,0.901387438181057,1.04999955655138,"treelet","Miconia albicans","(Sw.) Steud",2,NA
"171",1,8,"173","Rapanea umbellata",3,"3","3.1","RAUM",3,3.1,7.0685775,7.547669975,4,30.1906799,28.27431,1.49999936650197,1.54999934538537,"tree","Myrsine umbellata","Mart.",4,NA
"172",1,8,"174","Qualea cordata",2.5,"2","3.6","QUCO",2,3.6,3.14159,10.1787516,4,40.7150064,12.56636,0.999999577667978,1.79999923980236,"tree","Qualea cordata","",3,NA
"173",1,8,"175","Leptolobium elegans",2.3,"3.8","5.2","LEEL",3.8,5.2,11.3411399,21.2371484,1,21.2371484,11.3411399,1.89999919756916,2.59999890193674,"tree","Leptolobium elegans","Vogel",1,NA
"174",1,8,"176","Stryphnodendron rotundifolium",2.6,"3","3.6","STRO",3,3.6,7.0685775,10.1787516,4,40.7150064,28.27431,1.49999936650197,1.79999923980236,"tree","Stryphnodendron rotundifolium","Mart.",4,NA
"175",1,8,"177","Gochnatia polymorpha",3,"1.8","3.2","GOPO",1.8,3.2,2.5446879,8.0424704,4,32.1698816,10.1787516,0.89999961990118,1.59999932426877,"tree","Gochnatia polymorpha","(Less.) G. Sancho",2,NA
"176",1,8,"178","Miconia albicans",2.5,"1.5+1.5+1.2+1.6","1.9+3.1+1.6+1.4+1.4","MIAL",1.6,3.1,6.67587875,15.47233075,4,61.889323,26.703515,1.4577373580619,2.21923316486359,"treelet","Miconia albicans","(Sw.) Steud",3,NA
"177",1,8,"179","Myrcia fallax",2.4,"1.1","2.1","MYFA",1.1,2.1,0.950330975,3.463602975,4,13.8544119,3.8013239,0.549999767717388,1.04999955655138,"tree","Myrcia splendens","(Sw.) DC.",NA,NA
"178",1,8,"180","Vochysia tucanorum",4.5,"6.4","8.4","VOTU",6.4,8.4,32.1698816,55.4176476,1,55.4176476,32.1698816,3.19999864853753,4.19999822620551,"tree","Vochysia tucanorum","",4,NA
"179",1,8,"181","Leptolobium elegans",5,"9.3","10.8","LEEL",9.3,10.8,67.929029775,91.6087644,1,91.6087644,67.929029775,4.6499980361561,5.39999771940708,"tree","Leptolobium elegans","Vogel",3,NA
"180",1,8,"182","Vochysia tucanorum",6,"8.6","9.3","VOTU",8.6,9.3,58.0879991,67.929029775,1,67.929029775,58.0879991,4.29999818397231,4.6499980361561,"tree","Vochysia tucanorum","",4,NA
"181",1,8,"183","Gochnatia polymorpha",3.5,"7.3","8.3","GOPO",7.3,8.3,41.853832775,54.106033775,1,54.106033775,41.853832775,3.64999845848812,4.14999824732211,"tree","Gochnatia polymorpha","(Less.) G. Sancho",3,NA
"182",1,8,"184","Gochnatia polymorpha",5,"5.5+6.4","7.5+5.9","GOPO",6.4,7.5,55.928155975,71.51829635,1,71.51829635,55.928155975,4.21929910801208,4.77126616017458,"tree","Gochnatia polymorpha","(Less.) G. Sancho",3,NA
"183",1,8,"185","Leptolobium elegans",5,"8.2","9.8","LEEL",8.2,9.8,52.8101279,75.4295759,1,75.4295759,52.8101279,4.09999826843871,4.89999793057309,"tree","Leptolobium elegans","Vogel",2,NA
"184",1,8,"186","Vochysia tucanorum",5.5,"8.5","10","VOTU",8.5,10,56.744969375,78.53975,1,78.53975,56.744969375,4.24999820508891,4.99999788833989,"tree","Vochysia tucanorum","",5,NA
"185",1,8,"187","Leptolobium elegans",3.5,"6","8.3","LEEL",6,8.3,28.27431,54.106033775,1,54.106033775,28.27431,2.99999873300394,4.14999824732211,"tree","Leptolobium elegans","Vogel",4,NA
"186",1,8,"188","Leptolobium elegans",4,"10.5","13","LEEL",10.5,13,86.590074375,132.7321775,1,132.7321775,86.590074375,5.24999778275689,6.49999725484186,"tree","Leptolobium elegans","Vogel",4,NA
"187",1,8,"189","Gochnatia polymorpha",4.2,"6.2","9.2","GOPO",6.2,9.2,30.1906799,66.4760444,1,66.4760444,30.1906799,3.09999869077073,4.5999980572727,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,NA
"188",1,8,"190","Gochnatia polymorpha",4.5,"8","9.1","GOPO",8,9.1,50.26544,65.038766975,1,65.038766975,50.26544,3.99999831067191,4.5499980783893,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,NA
"189",1,8,"191","Myrcia tomentosa",3.5,"5.4","9.7","MYTO",5.4,9.7,22.9021911,73.898050775,1,73.898050775,22.9021911,2.69999885970354,4.84999795168969,"tree","Myrcia tomentosa","(Aubl.) DC.",4,NA
"190",1,9,"192","Campomanesia adamantium",2.2,"3+2.5","9.5","CAAD",3,9.5,11.977311875,70.882124375,1,70.882124375,11.977311875,1.95256159434703,4.7499979939229,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"191",1,9,"193","Campomanesia adamantium",3.1,"2.9","3.2","CAAD",2.9,3.2,6.605192975,8.0424704,4,32.1698816,26.4207719,1.44999938761857,1.59999932426877,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"192",1,9,"194","Rapanea umbellata",3.4,"3.5","3.9","RAUM",3.5,3.9,9.621119375,11.945895975,4,47.7835839,38.4844775,1.74999926091896,1.94999917645256,"tree","Myrsine umbellata","Mart.",NA,NA
"193",1,9,"195","Campomanesia adamantium",2.5,"2.4","2.9","CAAD",2.4,2.9,4.5238896,6.605192975,4,26.4207719,18.0955584,1.19999949320157,1.44999938761857,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"194",1,9,"196","Campomanesia adamantium",3,"2.4+2.3","3.3","CAAD",2.4,3.3,8.678642375,8.552978775,4,34.2119151,34.7145695,1.66207631191112,1.64999930315216,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"195",1,9,"197","Gochnatia polymorpha",3.5,"4","5.5","GOPO",4,5.5,12.56636,23.758274375,1,23.758274375,12.56636,1.99999915533596,2.74999883858694,"tree","Gochnatia polymorpha","(Less.) G. Sancho",NA,NA
"196",1,9,"198","Campomanesia adamantium",3,"2.5","3.3","CAAD",2.5,3.3,4.908734375,8.552978775,4,34.2119151,19.6349375,1.24999947208497,1.64999930315216,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"197",1,9,"199","Campomanesia adamantium",1.8,"1.2","2.4","CAAD",1.2,2.4,1.1309724,4.5238896,4,18.0955584,4.5238896,0.599999746600787,1.19999949320157,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"198",1,9,"200","Campomanesia adamantium",1.75,"1","2","CAAD",1,2,0.7853975,3.14159,4,12.56636,3.14159,0.499999788833989,0.999999577667978,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"199",1,9,"201","Campomanesia adamantium",2.3,"2.8","3.6","CAAD",2.8,3.6,6.1575164,10.1787516,4,40.7150064,24.6300656,1.39999940873517,1.79999923980236,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"200",1,9,"202","Campomanesia adamantium",3,"3.3+3+1.9","4.5","CAAD",3.3,4.5,18.45684125,15.904299375,4,63.6171975,73.827365,2.42383890504295,2.24999904975295,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"201",1,9,"203","Campomanesia adamantium",2,"1.3","1.7","CAAD",1.3,1.7,1.327321775,2.269798775,4,9.0791951,5.3092871,0.649999725484186,0.849999641017781,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"202",1,9,"204","Campomanesia adamantium",1.9,"1","1.5","CAAD",1,1.5,0.7853975,1.767144375,4,7.0685775,3.14159,0.499999788833989,0.749999683250984,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"203",1,9,"205","Campomanesia adamantium",2.5,"1.5","2.1","CAAD",1.5,2.1,1.767144375,3.463602975,4,13.8544119,7.0685775,0.749999683250984,1.04999955655138,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"204",1,9,"206","Campomanesia adamantium",1.9,"1.4+1","1.5","CAAD",1.4,1.5,2.3247766,1.767144375,4,7.0685775,9.2991064,0.86023216340052,0.749999683250984,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"205",1,9,"207","Campomanesia adamantium",2.3,"1.2","1.7","CAAD",1.2,1.7,1.1309724,2.269798775,4,9.0791951,4.5238896,0.599999746600787,0.849999641017781,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"206",1,9,"208","Campomanesia adamantium",1.7,"1.1","2.4","CAAD",1.1,2.4,0.950330975,4.5238896,4,18.0955584,3.8013239,0.549999767717388,1.19999949320157,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"207",1,9,"209","Campomanesia adamantium",2.5,"2.5+1.1","3.3","CAAD",2.5,3.3,5.85906535,8.552978775,4,34.2119151,23.4362614,1.36564945161703,1.64999930315216,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"208",1,9,"210","Campomanesia adamantium",3.5,"4.2","4.5","CAAD",4.2,4.5,13.8544119,15.904299375,4,63.6171975,55.4176476,2.09999911310275,2.24999904975295,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"209",1,9,"211","Campomanesia adamantium",2,"2","4.7","CAAD",2,4.7,3.14159,17.349430775,4,69.3977231,12.56636,0.999999577667978,2.34999900751975,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"210",1,9,"212","Campomanesia adamantium",2,"1.1","2.3","CAAD",1.1,2.3,0.950330975,4.154752775,4,16.6190111,3.8013239,0.549999767717388,1.14999951431817,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",1,NA
"211",1,9,"213","Campomanesia adamantium",2,"1.5+1.2+1","2.9","CAAD",1.5,2.9,3.683514275,6.605192975,4,26.4207719,14.7340571,1.08281993407566,1.44999938761857,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"212",1,9,"214","Campomanesia adamantium",1.9,"1","2.5","CAAD",1,2.5,0.7853975,4.908734375,4,19.6349375,3.14159,0.499999788833989,1.24999947208497,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"213",1,9,"215","Campomanesia adamantium",3,"3+3.1+3","5","CAAD",3.1,5,21.684824975,19.6349375,4,78.53975,86.7392999,2.62725982150751,2.49999894416995,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"214",1,9,"216","Campomanesia adamantium",2,"2+2.2+2.1","4.2","CAAD",2.2,4.2,10.406516875,13.8544119,4,55.4176476,41.6260675,1.82002670366425,2.09999911310275,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"215",1,9,"217","Rapanea umbellata",4,"3","3.4","RAUM",3,3.4,7.0685775,9.0791951,4,36.3167804,28.27431,1.49999936650197,1.69999928203556,"tree","Myrsine umbellata","Mart.",NA,NA
"216",1,9,"218","Campomanesia adamantium",1.5,"2","2.5","CAAD",2,2.5,3.14159,4.908734375,4,19.6349375,12.56636,0.999999577667978,1.24999947208497,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"217",1,9,"219","Symplocos pubescens",3.6,"3.1","7.1","SYPU",3.1,7.1,7.547669975,39.591887975,1,39.591887975,7.547669975,1.54999934538537,3.54999850072132,"treelet","Symplocos pubescens","Klotzsch ex Benth.",3,NA
"218",1,9,"220","Bowdichia virgilioides",2,"1.9","4.5","BOVI",1.9,4.5,2.835284975,15.904299375,4,63.6171975,11.3411399,0.949999598784579,2.24999904975295,"tree","Bowdichia virgilioides","Kunth",2,NA
"219",1,9,"221","Campomanesia adamantium",1.8,"1.5","2.8","CAAD",1.5,2.8,1.767144375,6.1575164,4,24.6300656,7.0685775,0.749999683250984,1.39999940873517,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",3,NA
"220",1,9,"222","Myrcia fallax",3.5,"5+7.4","8.1","MYFA",7.4,8.1,62.6433046,51.529929975,1,51.529929975,62.6433046,4.46542082646222,4.04999828955531,"tree","Myrcia splendens","(Sw.) DC.",3,NA
"221",1,9,"223","Rapanea umbellata",4.5,"5.8","7","RAUM",5.8,7,26.4207719,38.4844775,1,38.4844775,26.4207719,2.89999877523714,3.49999852183792,"tree","Myrsine umbellata","Mart.",4,NA
"222",1,9,"224","Myrcia fallax",3.5,"5.1","5.2","MYFA",5.1,5.2,20.428188975,21.2371484,1,21.2371484,20.428188975,2.54999892305334,2.59999890193674,"tree","Myrcia splendens","(Sw.) DC.",3,NA
"223",1,9,"225","Stryphnodendron rotundifolium",2,"5.3","6.4","STRO",5.3,6.4,22.061815775,32.1698816,1,32.1698816,22.061815775,2.64999888082014,3.19999864853753,"tree","Stryphnodendron rotundifolium","Mart.",3,NA
"224",1,9,"226","Myrcia fallax",3,"5.5","5.6+4.8","MYFA",5.5,5.6,23.758274375,42.725624,1,42.725624,23.758274375,2.74999883858694,3.68781622543361,"tree","Myrcia splendens","(Sw.) DC.",4,NA
"225",1,9,"227","Myrcia fallax",4,"6.5+6.2","10.3","MYFA",6.5,10.3,63.373724275,83.322820775,1,83.322820775,63.373724275,4.49137873720511,5.14999782499009,"tree","Myrcia splendens","(Sw.) DC.",5,NA
"226",1,9,"228","Gochnatia polymorpha",6,"10.5","12.8","GOPO",10.5,12.8,86.590074375,128.6795264,1,128.6795264,86.590074375,5.24999778275689,6.39999729707506,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,NA
"227",1,9,"229","Vochysia tucanorum",4,"5.1","7","VOTU",5.1,7,20.428188975,38.4844775,1,38.4844775,20.428188975,2.54999892305334,3.49999852183792,"tree","Vochysia tucanorum","",4,NA
